video_id,duration,duration_seconds
O4gJFUzmR8E,PT5M18S,318.0
Bxhew4TpiAg,PT15M51S,951.0
QAt8kU3TQfQ,PT6M25S,385.0
XoAf_I3ULwE,PT6M46S,406.0
nHO50-7l-Vg,PT9M9S,549.0
LeobgOWgJmY,PT34M32S,2072.0
KtlERZ5WnaU,PT12M29S,749.0
tx-9LkVIdz0,PT13M45S,825.0
sTfUSq8-9Jw,PT6M12S,372.0
KGBv8oT5lwk,PT5M51S,351.0
-hg_VRwS5RI,PT9M58S,598.0
o2e2B5wsFsQ,PT10M27S,627.0
CMA2iF6RuXk,PT2M20S,140.0
QCjk_NPsIqU,PT19M15S,1155.0
nFpEuUY-zQ0,PT2M38S,158.0
Ps7GzIV2KP0,PT3M19S,199.0
-8ZHXaGILlc,PT4M58S,298.0
cy9W-ZywVPc,PT8M39S,519.0
DSG-zxGRkJw,PT2M27S,147.0
YbQ-NgaCntk,PT46S,46.0
JeRtUXTQ_aQ,PT3M22S,202.0
scMSeVaE7Ao,PT1M50S,110.0
WTyNJOXycQk,PT5M8S,308.0
7u6rMOvvTzU,PT2M7S,127.0
j8rtMlDTJes,PT4M44S,284.0
-3nEHRN6IPg,PT6M43S,403.0
QO9SS1NS6MM,PT7M4S,424.0
dBPRS4mVT3g,PT1M10S,70.0
CYZkT8gbiEk,PT1M10S,70.0
BuFrAmdWveY,PT3M44S,224.0
fFjkYIgmZnA,PT5M38S,338.0
AHIcMK_7-Us,PT1M41S,101.0
GABCneYEE84,PT6M34S,394.0
qZHycHI3F1Q,PT6M39S,399.0
V5cOvyDpWfM,PT2M40S,160.0
ObvUP5YxAKg,PT4M50S,290.0
aFuA50H9uek,PT1M4S,64.0
r4qSDOHeWjk,PT10M19S,619.0
OpsHLG657lM,PT1M23S,83.0
BFWI0GQZA14,PT8M8S,488.0
Sbp8MmSc2kQ,PT56S,56.0
doFpACkiZ2Q,PT1M33S,93.0
_IuEg3xbDA0,PT8M43S,523.0
bgV4A0GGBnQ,PT4M43S,283.0
KNxUDJ8_qI0,PT9M1S,541.0
NSrNn5LuxxQ,PT4M30S,270.0
1kEoS9WwpmA,PT2M25S,145.0
fZwwcwfbmdo,PT7M20S,440.0
UYZ1WjJI1NM,PT6M44S,404.0
X2BfTXIwABo,PT1M7S,67.0
Ecd4eA067P0,PT1M47S,107.0
0vXLU9BnDPc,PT3M31S,211.0
oWdLorlbhfU,PT2M9S,129.0
DmTcVy7Ng-g,PT10M38S,638.0
5cKQHtO6wyk,PT5M56S,356.0
Ga7thDlGbs8,PT3M24S,204.0
r87aoVq4gZg,PT1M18S,78.0
Hndpk6A4VcE,PT3M19S,199.0
pVgx8pYpwRE,PT3M5S,185.0
w4C4aSHUtE0,PT1M56S,116.0
UCrMn3LLMVU,PT3M54S,234.0
4EIvK9XsFRo,PT12M28S,748.0
PLtyqLPx_8M,PT4M3S,243.0
gmfH2LBCdaY,PT20M9S,1209.0
L5hl45NIAhc,PT3M7S,187.0
SNHc2PxY8lY,PT9M31S,571.0
3yy-dKTmyOo,PT3M8S,188.0
cik0lYDZa7c,PT20S,20.0
rJQYzX6Bgio,PT15M34S,934.0
Wv0MKHbtcQQ,PT7M26S,446.0
kl_jxVID3PE,PT4M51S,291.0
h-nmLbZorLE,PT17S,17.0
hN8mNXa3ICo,PT4M47S,287.0
-CS84oCtjvc,PT10M58S,658.0
vll33KEoCcc,PT1M1S,61.0
ad_higXixRA,PT4M20S,260.0
A9YcrloL3oE,PT3M49S,229.0
-C_rvt0SwLE,PT3M50S,230.0
I5X3vC-XsU0,PT1M33S,93.0
ByeyFfOHgQA,PT17M38S,1058.0
ZQcaYYHqrUY,PT8M12S,492.0
tXlbRhkQaVc,PT5M52S,352.0
Oa0tSw2iV5o,PT3M40S,220.0
hpsugpjc3dE,PT34S,34.0
yawznhmT8x8,PT3M32S,212.0
E_ViwNxUldw,PT24M5S,1445.0
bqFjyo7I8fY,PT2M55S,175.0
0FBYDz1_EPs,PT4M56S,296.0
k1xvol1SCx8,PT3M46S,226.0
dRtqFjYYUY0,PT5M3S,303.0
ChqXsD5L8Ac,PT3M8S,188.0
dJgoTcyrFZ4,PT8M51S,531.0
oOZ_Q6qzXuw,PT25M28S,1528.0
SJNdBNxNGno,PT23M2S,1382.0
2B1sY4NecnI,PT7M26S,446.0
38dYSj3F-Lo,PT5M57S,357.0
1DQ9UTz5j8o,PT6M44S,404.0
JQkjAhmvITI,PT26M13S,1573.0
fHZe0PJf8HA,PT25M54S,1554.0
_6lGaYh71g4,PT8M30S,510.0
qDDNcyOhqCI,PT54M,3240.0
_s1M-rkDO8Q,PT1M16S,76.0
sQ0HnQq9IvE,PT25M44S,1544.0
uu99R0zAUEw,PT4M8S,248.0
iDN7xlv3xxM,PT14M18S,858.0
dAfqL3Hts_U,PT37M30S,2250.0
ARuS950sgXM,PT11H6M54S,40014.0
OgcqNuWfFFA,PT7M38S,458.0
PCRgGZXDGCY,PT1M57S,117.0
AMiXme4bMUk,PT8M25S,505.0
3LJh6TReA5w,PT2M16S,136.0
T2LAd43JoP4,PT2M58S,178.0
tGRzz0oqgUE,PT3M51S,231.0
EAGhzuitLXU,PT4M,240.0
HoSWvxeBiWc,PT3M43S,223.0
ZO4CMPCmFDE,PT48S,48.0
d-HPZL6AU64,PT16M19S,979.0
jr8L_hJcCM4,PT4M25S,265.0
-p-PToD2URA,PT30M13S,1813.0
4AtOU0dDXv8,PT11M26S,686.0
UaAHl_m_ybk,PT2M55S,175.0
xyXscDJSHD0,PT6M42S,402.0
QNNcl2mEHzQ,PT1M52S,112.0
WfPu9Jrcpuk,PT3M23S,203.0
o21-6NnDmzY,PT31S,31.0
08OhPK2BVIU,PT4M45S,285.0
dvJWgErHi7A,PT31S,31.0
vsA_L1t4vXY,PT5M2S,302.0
DuRobNfQK5c,PT6M51S,411.0
JyUKqUTp9rc,PT21M48S,1308.0
Ox-DSihhpBM,PT4M29S,269.0
T9KTTP7jrBo,PT6M26S,386.0
htmLGVUqIos,PT2M2S,122.0
ee24QB3o16o,PT1M,60.0
G2JLc63P7pw,PT2M28S,148.0
o3_jM-Ccb9g,PT10M1S,601.0
F7jcFXTnBiQ,PT13M42S,822.0
-5aaJJQFvOg,PT3M11S,191.0
IOLzpBzUXZs,PT10S,10.0
dg2ROPhbHg4,PT5M16S,316.0
qVWzDX5NrhQ,PT8M1S,481.0
g2MyotPRcXE,PT1M39S,99.0
uwQX7nz0aUs,PT1M42S,102.0
zuMkDVbThVw,PT35M46S,2146.0
phXTecbj6NI,PT8M10S,490.0
If-n27SUAl8,PT1M56S,116.0
H_ZaS6agxPs,PT13M4S,784.0
CW70dL5430c,PT5M58S,358.0
OKXLBEvGgTA,PT20M5S,1205.0
RmH15TCBvDk,PT1H9S,3609.0
sScTRKljFUs,PT23S,23.0
ikZQLvKZYMA,PT15M39S,939.0
Nl0iGMkxwcc,PT2M7S,127.0
hIcR65h2GDs,PT6M6S,366.0
JpvC3j9Qxus,PT46M29S,2789.0
dwvVhnQTfDk,PT18S,18.0
9yDNAc8YS9c,PT13M,780.0
scI7dYdlzuY,PT2M15S,135.0
Ob48twC1yf8,PT2M51S,171.0
elwTgpHlty0,PT3M14S,194.0
Kz7R1i2zFpk,PT5M26S,326.0
-nbm90xAhWY,PT9M40S,580.0
keD0IJP4Dtw,PT3M21S,201.0
KwBpwe-LqTc,PT7M11S,431.0
AP14dJZzKkA,PT9M8S,548.0
GEsK9GudV2M,PT4M8S,248.0
e6XeP9gQPmg,PT5M18S,318.0
kIHhVkkHV2k,PT5M53S,353.0
2wbc8x-RHiY,PT1M35S,95.0
RWzZeA2GMsk,PT3M51S,231.0
2Yz_kqxegrs,PT5M14S,314.0
133w0dT64A0,PT5M3S,303.0
kA66nAvEEII,PT6M26S,386.0
YBgabneSziQ,PT4M48S,288.0
foImxGyOuQE,PT2M5S,125.0
HbKnEQdCjGg,PT3M20S,200.0
e-XM8pek6Kg,PT3M17S,197.0
NuZJQ-YS7_w,PT1M23S,83.0
3BHcVPSD4p0,PT30M56S,1856.0
17x4Auq4Tw4,PT3M51S,231.0
Su9Mns6fWV8,PT1M59S,119.0
-HoAafTYR9w,PT1H42M28S,6148.0
4iyOED0DPZw,PT2M56S,176.0
Q6vfaPuftmE,PT1M24S,84.0
qqOR3qXyTY0,PT52S,52.0
FApBWHvUzMs,PT15M45S,945.0
YFHHGETsxkE,PT10M54S,654.0
H8bmr4oR19c,PT6M9S,369.0
9YlnHbN28jo,PT11M54S,714.0
OvHskUT3XTI,PT5M25S,325.0
swlpgKzTm2Y,PT2M28S,148.0
oCAbvclXL6I,PT13M36S,816.0
aDl6SGTkomk,PT44S,44.0
cytyAgu9-bA,PT2M31S,151.0
l_eR85kmWbY,PT33M11S,1991.0
gmp6AGFPhzY,PT7M3S,423.0
7J4nN0Te9m8,PT3M40S,220.0
9-2FS7XpTh4,PT35S,35.0
WCKG9J1d5iE,PT45S,45.0
eqVHah0f-1c,PT9M10S,550.0
DFZmEaNqdNc,PT2M51S,171.0
AjMBDpRXsYA,PT1M16S,76.0
NXpYoiCOuLE,PT3M28S,208.0
MYdqaxZndzE,PT1M53S,113.0
g_WBVi-bu9Q,PT1M2S,62.0
QRq0pkr2TWM,PT4M24S,264.0
E-u9uo0laA8,PT5M,300.0
J83sZrz9XTc,PT8M27S,507.0
-WRcZ9xHMuE,PT5M27S,327.0
tUbky9YzPZY,PT16M54S,1014.0
BQ31l1gPGKM,PT4M8S,248.0
XcqS9okipTU,PT5M34S,334.0
GrnswGtm_Sw,PT2M32S,152.0
EUPlbO3Ub2I,PT11M40S,700.0
zsoh0Y_VXdY,PT10M47S,647.0
fwLxwMKMjEQ,PT4M56S,296.0
bJWDajO2SZE,PT11M39S,699.0
GqF5lyEUfMk,PT2M32S,152.0
YQ1cEC6FZRg,PT2M45S,165.0
NUMa0QkPzns,PT5M49S,349.0
CJUgcgFNNWA,PT6M47S,407.0
ms7t4CnjW1k,PT21M32S,1292.0
xfi2eRAokc8,PT3M11S,191.0
Zfpf5dnYA4Q,PT3M17S,197.0
OwrjBiW3suM,PT11M4S,664.0
fyjt5zpNAeg,PT2M20S,140.0
O4-j4kwtu9Y,PT9M48S,588.0
UEhsFEgsI5U,PT1M13S,73.0
H0g4JxKp4fc,PT3M32S,212.0
BlHVpQfxJt4,PT10M8S,608.0
EEzj0HMz5Bc,PT6M57S,417.0
hV-yHbbrKRA,PT5M52S,352.0
vQiiNGllGQo,PT1M15S,75.0
MNzBFgwkU0A,PT10M3S,603.0
OzKmR5BLdbQ,PT49S,49.0
M2YwkAWg0_g,PT10M19S,619.0
iD8K3pNhf-U,PT4M41S,281.0
cFeDbPWPyJM,PT1H5M47S,3947.0
CwKp6Xhy3_4,PT3M10S,190.0
C3_spbo8eVc,PT3M46S,226.0
dabnx8VSdkE,PT3M56S,236.0
qcP7sS1qZ2M,PT8M1S,481.0
uZUOzSMDBjg,PT12M29S,749.0
Vm4Xn5vjqRA,PT30M52S,1852.0
5YMtjjAzxWA,PT1M40S,100.0
-KB5QbOS4s4,PT9M52S,592.0
AIrxDop0GCQ,PT3M9S,189.0
Srl96IoeWJs,PT12M50S,770.0
r-i6XpcL1Fs,PT9M23S,563.0
w8VHZAeItno,PT1M29S,89.0
oJ6t7AImTdE,PT11M29S,689.0
N54fzGwMybk,PT13M51S,831.0
I8Umj580ls0,PT6M44S,404.0
YskVs5VyqHk,PT5M8S,308.0
SggkMHx4GhQ,PT5M58S,358.0
xvmTr6S00Aw,PT19M25S,1165.0
IjvXgzSa1Dk,PT3M40S,220.0
syAXXLxO8tw,PT22S,22.0
T2aJzwAeA9Y,PT5M2S,302.0
MpaHR-V_R-o,PT1M13S,73.0
hmkSBiZ6XoQ,PT12M21S,741.0
Nr42pNrK5iU,PT12M48S,768.0
zDbq7y20wpw,PT5M,300.0
9dmij6g-iZc,PT9M23S,563.0
1eKa8ju_b2A,PT2M5S,125.0
jTap34G5TFU,PT17M2S,1022.0
73_OWzBr8Fo,PT17M3S,1023.0
LdhQzXHYLZ4,PT21M12S,1272.0
i04pYZGDHIc,PT19M5S,1145.0
gs-iqvX6pOA,PT34M58S,2098.0
pH7VfJDq7f4,PT7M17S,437.0
D3BJ5bt5VbA,PT5M53S,353.0
Hq4jk71B1Hk,PT10M5S,605.0
U9w-yE3SvkY,PT4M12S,252.0
sV7QeEJ9daI,PT6M13S,373.0
2afSbqlp5HU,PT2M,120.0
4NOIj0Munk0,PT8M48S,528.0
00RpZZThSAs,PT13M12S,792.0
eBnXbImHX-g,PT5M15S,315.0
Nb_t6X541yo,PT6M51S,411.0
pRnCk5QeXdw,PT51M45S,3105.0
-AY-HC4sUGU,PT36S,36.0
Vnn1FhYULrA,PT48M8S,2888.0
rQQjjYyZpa4,PT12M38S,758.0
glHNu91zUdA,PT15M53S,953.0
2nSXgn68gPQ,PT1H50M22S,6622.0
OTLw9G1WpC4,PT46S,46.0
iOVg62_DUYU,PT9M25S,565.0
KrB-ASnFMVQ,PT4M55S,295.0
X8XHLakfV5U,PT8M17S,497.0
DIBw9dSVKdU,PT2M7S,127.0
IJofEhiRpy0,PT14M43S,883.0
T3hXC5yNZOc,PT3M50S,230.0
expKmfdoo28,PT5M48S,348.0
Kf2-86o5S1o,PT12M55S,775.0
5tPugvYE6wM,PT22M43S,1363.0
kOsl3cmK3zg,PT6M11S,371.0
n9JVbbRBqfY,PT17M56S,1076.0
ZzO8VAOJs4U,PT10M14S,614.0
3tjHS7JRB4c,PT12M37S,757.0
Rzuts_VwAL4,PT44S,44.0
HF27coLl2-w,PT16M55S,1015.0
7bDvhiHoH-c,PT10M1S,601.0
LLOB5uG6zSQ,PT13M43S,823.0
mlJGtSg5oRw,PT9M47S,587.0
DGhPGH2YROA,PT3M29S,209.0
r8vFZ0HAaz0,PT10M2S,602.0
fKuxh0E9mSI,PT3M49S,229.0
B1r4Z3nXPVA,PT9M58S,598.0
MHEYapANYk4,PT5M50S,350.0
hB07EJhMBRs,PT13M4S,784.0
b3ofgTrsXPI,PT4M38S,278.0
4vl8-5udtII,PT8M41S,521.0
AFC5RaH4xMg,PT4M5S,245.0
hsYCNQ9DA-w,PT11M44S,704.0
Vn-l53PbEIQ,PT1H41M29S,6089.0
_xwX82Y0Oro,PT2M37S,157.0
vc0fb3xhFHY,PT2M41S,161.0
4ihuh6AKyY8,PT5M16S,316.0
B8R148hFxPw,PT3M37S,217.0
VRHhT9f6e0k,PT3M21S,201.0
IhhemrLxeeM,PT1M16S,76.0
0mAS2Gxs08w,PT6M46S,406.0
6xnTeGwRCGY,PT10M8S,608.0
hwx2n-Rf0f8,PT5M45S,345.0
WIp-QvvbsEw,PT3M47S,227.0
sLFaa6RPJIU,PT19M37S,1177.0
6hIFDfP9rNc,PT3M14S,194.0
8RsDxpyUa_U,PT7M3S,423.0
EP06RO4INws,PT1M56S,116.0
LNxWTS25Tbk,PT3M46S,226.0
PAczA2saYWM,PT20M55S,1255.0
5LoBGoQPUNc,PT9M32S,572.0
88qeUDD9Vv0,PT10M40S,640.0
kton-qrKNLc,PT2M36S,156.0
Da-2h2B4faU,PT8M,480.0
OK3GJ0WIQ8s,PT3M49S,229.0
_0Wz8e4W-oE,PT7M11S,431.0
OK2y4Z5IkZ0,PT11M5S,665.0
mMtjGYdJOps,PT11M38S,698.0
2ATuTL5i0_c,PT18M48S,1128.0
q8kLoRnzgLQ,PT13M43S,823.0
6VJYkH1WfKc,PT58S,58.0
gx3S73InQ04,PT36S,36.0
lRlp6e2Bam8,PT40S,40.0
TxY10VhmLR4,PT13M7S,787.0
PcrVm1qEJyA,PT12M41S,761.0
xwXP7vB4mlY,PT14M57S,897.0
ZzefeQ0v5wg,PT7M54S,474.0
MgMLdq9DnNc,PT8M36S,516.0
hPmBSTgBmes,PT2M20S,140.0
v23_b_V6beI,PT9M31S,571.0
9bAiXJoNdy0,PT3M37S,217.0
I-FHMnfORbo,PT4M39S,279.0
g30Rhk82rmg,PT8M15S,495.0
BFqNP8VqoPs,PT11M32S,692.0
pb7CBZ952zs,PT1M8S,68.0
aHR5vpQicqw,PT4M51S,291.0
V1oBoGdrVTs,PT4M1S,241.0
HgknAaKNaMM,PT3M46S,226.0
tugFFhML7VY,PT6M6S,366.0
HCO7BWbKipU,PT14M10S,850.0
i_nLsG_asQg,PT3M43S,223.0
UddlsDsoIWs,PT4M12S,252.0
c7cYON3uVZo,PT2M4S,124.0
ZIbI0ekrrZU,PT1M1S,61.0
cIkEjFiUqwU,PT4H35M28S,16528.0
TM42O6kYbI8,PT4M7S,247.0
jn9mHzXJIV0,PT10M52S,652.0
zNL_kGO6lQ8,PT31M8S,1868.0
3AV1GuBI-0Q,PT2M19S,139.0
itE8Cd85-QM,PT10M54S,654.0
D8mu5AgUsPs,PT1M10S,70.0
cY-fuk44Lu8,PT3M18S,198.0
lHzclTp0-ZY,PT32S,32.0
GbrueARGMhE,PT3M40S,220.0
BO_g-ncp5wE,PT7M34S,454.0
4HU6Z7anycw,PT33S,33.0
dEs6-IfOGbw,PT18M9S,1089.0
ONZAeOIqsjA,PT6M45S,405.0
zuVxgSvyffk,PT1M1S,61.0
mZ2qbwvAVjs,PT4M10S,250.0
_EMxJMU1dCo,PT16M52S,1012.0
2VggEmXPnGw,PT3M17S,197.0
H7MRHuzCNvM,PT4M58S,298.0
HCIqTAFRkko,PT7M42S,462.0
C7mxTEskjQg,PT1M46S,106.0
4Syrtc5aRBY,PT6M46S,406.0
XP32nDUMYS8,PT3M42S,222.0
nZI-zkjhtyg,PT27M32S,1652.0
vnuk6bbPXeY,PT7M45S,465.0
JzA097DmNTI,PT58S,58.0
n-H6zIeMiUs,PT12M38S,758.0
kFSm6gany_Q,PT3M43S,223.0
mniFYSyH7HE,PT6M41S,401.0
yNfI81Am8YM,PT6M19S,379.0
p2ZNmYnx7ds,PT1M52S,112.0
MeXyRyxCjT4,PT4M15S,255.0
i1TkiN309_4,PT3M7S,187.0
Qx54quy9tDQ,PT7M54S,474.0
ONviWNYLKME,PT3M38S,218.0
lQkc0DcS7O4,PT10M7S,607.0
MeNR0guNn70,PT14M11S,851.0
aPREg9rJGSE,PT2M57S,177.0
Hj3zmfipxqk,PT5M44S,344.0
l0jGg-MUd-U,PT14M34S,874.0
CvkOWb1U-LI,PT4M52S,292.0
_CFJ1u-DIBc,PT3M46S,226.0
Juad74hE6rs,PT7M41S,461.0
n_S8d_1KVhU,PT8M5S,485.0
Eouvsy8JdLU,PT8M51S,531.0
MuPL-PSMX0Q,PT15M36S,936.0
PzcaR1N0pTI,PT1M36S,96.0
s8UglxtkAIs,PT3M57S,237.0
Atx-0_G1KHQ,PT6M57S,417.0
XOxB-WE3R7U,PT3M45S,225.0
tCnbAAgfxH8,PT11M13S,673.0
nn8YGPZdCvA,PT5M5S,305.0
w8UI8r9Ccwk,PT11M53S,713.0
O22GRZgcerA,PT3M26S,206.0
DW7LqkHzSwE,PT2M1S,121.0
hlb3gGNBHFE,PT3M25S,205.0
d99_h30swtM,PT3M54S,234.0
rU1lSmDbRZU,PT2M20S,140.0
PW-WgdZctW0,PT3M20S,200.0
6tAB3YwWkxY,PT3M51S,231.0
eMV_WNJkflM,PT7M36S,456.0
P7WRXaxu1u4,PT8M33S,513.0
TBCD8PVL0Io,PT3M34S,214.0
YHTnun3zpNk,PT1M14S,74.0
wbxblKFtGCg,PT3M,180.0
RHzylDQ4wKE,PT3M37S,217.0
MZlakv7Gq3w,PT3M7S,187.0
SwOZ0Dg_IQs,PT7M21S,441.0
7FA21oJ3-hw,PT3M14S,194.0
kFjq8PX6F7I,PT6M,360.0
6-Bf9yUay50,PT5M49S,349.0
NjCIH1fXT0I,PT11M21S,681.0
7HIt7pA4WqY,PT2M8S,128.0
lRkTgVynmbM,PT3M47S,227.0
Lo52BObqCds,PT4M50S,290.0
425M4M3Opkk,PT1M11S,71.0
5bJ_gb19pKQ,PT5M27S,327.0
NrikvhdYrJE,PT4M55S,295.0
fzmM0AB60QQ,PT2M52S,172.0
7Jz8wZbXuDA,PT5M15S,315.0
Vvya3yofDY4,PT6M11S,371.0
8O_MwlZ2dEg,PT3M22S,202.0
RQm0nKoODo4,PT5M9S,309.0
XeLIvgsYdFI,PT11M18S,678.0
MTf2X6EHyLQ,PT3M38S,218.0
aq-phmpUJ_E,PT3M49S,229.0
82zGhWVXXxg,PT5M45S,345.0
4ShwEAGIu-I,PT4M17S,257.0
rJfFxDQ-8ok,PT3M14S,194.0
AvFNCNOyZeE,PT3M24S,204.0
dm6ZSfE5muc,PT7M2S,422.0
faYA_upR_a0,PT2M8S,128.0
KijVBPwHhio,PT3M27S,207.0
kNg_RFDYpTw,PT11M52S,712.0
cZF20bAAFtM,PT5M54S,354.0
WiQeLGqBfcs,PT3M,180.0
OBOm_jatVCI,PT12M9S,729.0
2TCHVvJ73kM,PT8M5S,485.0
FDbb28N7iI8,PT12M15S,735.0
VeXoFFxxUyc,PT7M7S,427.0
GhxqY5E_ASw,PT4M40S,280.0
ahSKGi_21xg,PT2M44S,164.0
IJlXXvSFyUU,PT5M56S,356.0
Ek3aeUhHaFY,PT7M8S,428.0
e5D3O4yCmCg,PT2M29S,149.0
RUApBid9vnE,PT23M30S,1410.0
DJMyDoYkioY,PT6M9S,369.0
mF6vwuGWQZU,PT9M44S,584.0
ESyJop31cmY,PT3M55S,235.0
IYhwU5Q5mkA,PT3M,180.0
FUPQ8Lz_kSk,PT1M42S,102.0
AWgfOND2y68,PT2M34S,154.0
XUIwpXq_jBo,PT7M37S,457.0
-s3j-ptJD10,PT12M2S,722.0
ZqOtqz8bSDk,PT7M33S,453.0
VsY00LXLa0k,PT3M5S,185.0
WdOGSNQP9b4,PT1M47S,107.0
HmBIn9De-Yc,PT1M31S,91.0
EC5UCCnk59c,PT1M39S,99.0
VQm_Y7wEzGQ,PT9M47S,587.0
V1rt0t21vQw,PT1M21S,81.0
r_UPEj0er_s,PT3M24S,204.0
mMJVmCSuxxo,PT11M59S,719.0
higZGd1fU4Q,PT16M10S,970.0
NsFna-Z1MjU,PT34M17S,2057.0
Ph54wQG8ynk,PT4M2S,242.0
tJv-xtxKkQY,PT34S,34.0
vjnqABgxfO0,PT2M16S,136.0
aGl-1nwahCA,PT5M24S,324.0
ym4MWosKD6M,PT6M19S,379.0
cDZfh5IjGv8,PT12M46S,766.0
SphTGtDlhHw,PT3M43S,223.0
nt00QzKuNVY,PT31S,31.0
hbcH02YynOA,PT13M33S,813.0
VVxQ9HC2aeY,PT1M29S,89.0
WMs3NOW1TDs,PT7M35S,455.0
D4pdh0eTsxw,PT6M41S,401.0
2A4ZlxAk8dQ,PT4M42S,282.0
oSZDe6CrfN4,PT3M59S,239.0
NRs3YCJDBAs,PT12M5S,725.0
KB4_WIPE7vo,PT8M4S,484.0
holkOJx-TOU,PT7M28S,448.0
48GpQJX3kYY,PT4M47S,287.0
GO_Jxa6dWyo,PT7M25S,445.0
dt7fU9H8tz8,PT5M7S,307.0
Pa3ao2TVn1A,PT8M40S,520.0
vqX6fkty-WQ,PT12M15S,735.0
xtR7m-Fl-F0,PT10M20S,620.0
fC8gutkCu1c,PT3M30S,210.0
4nM94zdOh50,PT9M45S,585.0
oRArmtMA9AI,PT3M14S,194.0
JKP-rOESfMs,PT11M38S,698.0
ir0G79oHXMc,PT3M8S,188.0
smjf3M6-1XE,PT3M34S,214.0
rNCT91V5dQU,PT3M12S,192.0
sHz6Wlc2MAI,PT6M22S,382.0
3pCCjHDPq6U,PT3M30S,210.0
kD06SQtfA5s,PT11M45S,705.0
hahlygBa6yQ,PT3M54S,234.0
v1j5ckZwKEQ,PT11M59S,719.0
2TfXp8KDvKw,PT3M5S,185.0
m7b8hitvfoE,PT3M47S,227.0
NNeJR14kgTY,PT3M48S,228.0
KozDGo0bsJA,PT4M32S,272.0
p-GN8WXoiX4,PT8M6S,486.0
BtvRaMPJWLs,PT3M56S,236.0
ill2cgCyTUc,PT25M15S,1515.0
OylDdm-6ZH0,PT11M46S,706.0
A0FZIwabctw,PT1M53S,113.0
Ba4j_q02FM4,PT7M41S,461.0
dH4ZXmeEJXs,PT11M55S,715.0
oJToMo97UOU,PT3M45S,225.0
jwlW1-vVBjQ,PT20M30S,1230.0
cXOZLskXCog,PT16M26S,986.0
O8hm2Ml-pA8,PT4M22S,262.0
_yiQHtBFYkg,PT3M2S,182.0
biIRlcQqmOc,PT2M37S,157.0
qIkuNJPtfw4,PT14M7S,847.0
AHIrklVaooQ,PT11M10S,670.0
NJcShzy0lMM,PT3M4S,184.0
8uBP6UL-jEU,PT5M3S,303.0
l7ib9Mmkt4Y,PT3M51S,231.0
0KRpcUAtg00,PT8M11S,491.0
ZPgh9uKSva8,PT13M15S,795.0
pspGtXW0QYo,PT3M34S,214.0
pqQrL1K0Z5g,PT9M11S,551.0
RZfqUAZddmk,PT8M29S,509.0
PKf29H2z81w,PT1M20S,80.0
ywm84JNihIg,PT1M46S,106.0
0H-JHIGRRNM,PT6M58S,418.0
zUKVLp4RzJA,PT3M23S,203.0
fp84YC6M-C0,PT3M29S,209.0
f5Y3cf3MFIw,PT4M53S,293.0
4GZBn4_SfQQ,PT38S,38.0
PXAZ3KphJz4,PT3M33S,213.0
PaumoJFmHlY,PT4M14S,254.0
W8mkksk1Ouc,PT7M32S,452.0
agUg8Fyv-1A,PT1M28S,88.0
tCXGJQYZ9JA,PT3M55S,235.0
83paNSKdfNM,PT8M47S,527.0
2AAUadR6Hjw,PT1M26S,86.0
CIsfY7S_Uw0,PT2M10S,130.0
Thvm6dADOms,PT4M3S,243.0
qInSq2g4nmk,PT9M16S,556.0
KyQyz2upSgY,PT6M28S,388.0
y8lFgF_IjPw,PT2M22S,142.0
5sEaYB4rLFQ,PT1M57S,117.0
uA8GdJJqz_s,PT2M47S,167.0
5SkwvwSydmk,PT3M16S,196.0
Txlk7PiHaGk,PT11M55S,715.0
LqU9CdPs6ek,PT17M35S,1055.0
s3ChukSDGRU,PT10M46S,646.0
WknsomB28mE,PT8M40S,520.0
49wGna0UTB8,PT3M2S,182.0
xf-dywd3zx0,PT37S,37.0
UzeIb-TZo_I,PT1M35S,95.0
_GZlUextcAA,PT2M36S,156.0
k55Hm59emgw,PT6M16S,376.0
Wh1L0rOaa88,PT5M48S,348.0
_3rb5IKvkUw,PT4M45S,285.0
yQR3OCRZqTk,PT10M43S,643.0
ck2ClsAoN8w,PT9M9S,549.0
7s71D2kQrFE,PT3M27S,207.0
0HX039UdGpU,PT5M2S,302.0
eT4shwU4Yc4,PT4M6S,246.0
-NcG4L0pwvE,PT16M41S,1001.0
6sHIq41sI-w,PT3M14S,194.0
eFjFxgHedgM,PT2M55S,175.0
9dHLFD_Jveo,PT2M56S,176.0
LeFxjRMv5U8,PT2M46S,166.0
M61Vt1C69JA,PT14M27S,867.0
18QHSoWPygQ,PT2M17S,137.0
X-5yy4ETxlQ,PT5M52S,352.0
fLjXIFvafSE,PT9M12S,552.0
eljAjPH6zQI,PT19M19S,1159.0
Q0sjw10aEWI,PT6M32S,392.0
in5TfQfUIBY,PT3M30S,210.0
nT39kZDAx_s,PT18M43S,1123.0
uE_dSIumQ5Q,PT12M43S,763.0
sS0LCjOiIhc,PT3M33S,213.0
enH3xA4mYcY,PT2M34S,154.0
BSHh0MmJM1U,PT8M55S,535.0
H2mNDaqOp3o,PT4M53S,293.0
3gTyF-wLa-E,PT9M32S,572.0
bij-JjzCa7o,PT4M12S,252.0
AU9I1MX0c2s,PT3M36S,216.0
6Km34EXxGZ4,PT18M16S,1096.0
wNhYCsu3WWk,PT58S,58.0
4a1TUszkMfI,PT8M18S,498.0
-BQJo3vK8O8,PT4M52S,292.0
HicAnFGE9bA,PT3M12S,192.0
